Ohm,Hz,mm,Eff_Elec,Eff_Mech,Eff_EH,P_in_avg_exp,P_out_avg_exp,P_out_max_exp
10.0,3.0,7,0.7874015748031497,0.37823314778749745,0.29782137621062793,19.49469199918626,5.805935999999969,8.463999999999999
10.0,3.0,10,0.7874015748031497,0.401548793340756,0.3161801522368158,35.17399154033667,11.12131800000012,15.876
15.0,1.0,5,0.8474576271186441,0.17377028366947941,0.1472629522622707,1.8952899946139943,0.27910599999999997,0.5226666666666666
15.0,1.0,7,0.8474576271186441,0.20216612287631325,0.17132722277653667,3.1486064576182273,0.539442,0.9626666666666667
15.0,1.0,10,0.8474576271186441,0.23592312998252493,0.19993485591739402,5.429808599499707,1.085608000000001,1.8026666666666669
15.0,1.5,5,0.8474576271186441,0.21345010667673397,0.18088992091248643,3.363902183883352,0.6084959999999999,0.9626666666666667
15.0,1.5,7,0.8474576271186441,0.2435393612752238,0.20638928921629138,5.7180147500931335,1.1801369999999918,1.9440000000000002
15.0,1.5,10,0.8474576271186441,0.27627659230535057,0.23413270534351743,10.134073309061044,2.372717999999994,3.650666666666667
15.0,2.0,5,0.8474576271186441,0.2386174239345001,0.20221815587669503,5.303737418384806,1.0725119999999988,1.8026666666666669
15.0,2.0,7,0.8474576271186441,0.26786891467833923,0.22700755481215193,9.030043082470394,2.0498879999999913,3.4560000000000004
15.0,2.0,10,0.8474576271186441,0.2960981756651854,0.2509306573433775,16.243579175032085,4.076011999999999,6.402666666666668
15.0,2.5,5,0.8474576271186441,0.24689126092599709,0.2092298821406755,7.787367575461834,1.6293499999999976,2.9039999999999995
15.0,2.5,7,0.8474576271186441,0.28545595579344124,0.24191182694359428,12.981051979456218,3.1402700000000148,5.162666666666667
15.0,2.5,10,0.8474576271186441,0.31029805725784376,0.26296445530325746,23.208326741201436,6.10296500000006,9.6
15.0,3.0,5,0.8474576271186441,0.26460937971536436,0.22424523704691898,10.34561103973236,2.319954000000005,4.056
15.0,3.0,7,0.8474576271186441,0.2715958793237383,0.2301659994268969,18.9970543472417,4.3724759999999625,7.490666666666667
15.0,3.0,10,0.8474576271186441,0.3167129274673375,0.2684007859892691,32.14338575128065,8.627309999999998,13.066666666666666
30.0,1.0,5,0.9174311926605504,0.09347602573702102,0.08575782177708349,1.7810037246166903,0.152735,0.3
30.0,1.0,7,0.9174311926605504,0.10599736897388765,0.09724529263659416,3.0278997781451107,0.29444899999999985,0.48133333333333334
30.0,1.0,10,0.9174311926605504,0.12050485917350086,0.11055491667293656,5.386074341330194,0.5954570000000012,0.9720000000000001
30.0,1.5,5,0.9174311926605504,0.10816338582259066,0.09923246405742261,3.365007643131513,0.3339180000000002,0.5333333333333333
30.0,1.5,7,0.9174311926605504,0.11860007417737733,0.10880740750218103,5.934536212408689,0.6457215000000022,1.0453333333333332
30.0,1.5,10,0.9174311926605504,0.13745975139182018,0.12610986366222035,10.361501170914805,1.3066875000000027,2.1333333333333333
30.0,2.0,5,0.9174311926605504,0.11808678063249002,0.1083364959931101,5.390907234411087,0.584032000000005,0.9720000000000001
30.0,2.0,7,0.9174311926605504,0.13066230092520226,0.11987367057358003,9.408538126875165,1.1278360000000012,1.8253333333333335
30.0,2.0,10,0.9174311926605504,0.1587467920381514,0.1456392587505976,15.647635256799605,2.2789100000000113,3.4679999999999995
30.0,2.5,5,0.9174311926605504,0.12635699621923782,0.11592384974242002,7.816338070322322,0.9061000000000021,1.5413333333333332
30.0,2.5,7,0.9174311926605504,0.1439015291095487,0.13201975147665018,13.150570127433292,1.736135000000003,2.9453333333333336
30.0,2.5,10,0.9174311926605504,0.15946117017432895,0.1462946515360816,23.590472814713998,3.45115999999999,5.125333333333334
30.0,3.0,5,0.9174311926605504,0.14198056278887863,0.1302573970540171,9.760259522710854,1.271345999999999,2.241333333333333
30.0,3.0,7,0.9174311926605504,0.1547155888108081,0.14194090716587898,17.07700090409695,2.4239250000000565,4.033333333333333
30.0,3.0,10,0.9174311926605504,0.17835863361790485,0.1636317739613806,29.829023311524303,4.880976000000097,7.5
