Format,2.0E,
Memory Length,100000,
IntpDistance,0,
Trigger Address,0,
Trigger Level,8.000E-03,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,5.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,S,
Horizontal Scale,5.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,100000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,5.000E-05,
Horizontal Old Scale,5.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.26,
Time,14-May-18 14:57:40,
Mode,Detail,
Waveform Data,
1.045600e+00,3.00e+00,
1.045650e+00,2.80e+00,
1.045700e+00,2.60e+00,
1.045750e+00,2.60e+00,
1.045800e+00,2.60e+00,
1.045850e+00,2.40e+00,
1.045900e+00,2.20e+00,
1.045950e+00,2.00e+00,
1.046000e+00,1.80e+00,
1.046050e+00,1.60e+00,
1.046100e+00,1.60e+00,
1.046150e+00,1.40e+00,
1.046200e+00,1.20e+00,
1.046250e+00,1.20e+00,
1.046300e+00,1.00e+00,
1.046350e+00,8.00e-01,
1.046400e+00,6.00e-01,
1.046450e+00,4.00e-01,
1.046500e+00,4.00e-01,
1.046550e+00,2.00e-01,
1.046600e+00,0.00e+00,
1.046650e+00,-2.00e-01,
1.046700e+00,-2.00e-01,
1.046750e+00,-4.00e-01,
1.046800e+00,-6.00e-01,
1.046850e+00,-8.00e-01,
1.046900e+00,-1.00e+00,
1.046950e+00,-1.20e+00,
1.047000e+00,-1.20e+00,
1.047050e+00,-1.40e+00,
1.047100e+00,-1.40e+00,
1.047150e+00,-1.60e+00,
1.047200e+00,-1.80e+00,
1.047250e+00,-1.80e+00,
1.047300e+00,-2.00e+00,
1.047350e+00,-2.20e+00,
1.047400e+00,-2.20e+00,
1.047450e+00,-2.40e+00,
1.047500e+00,-2.60e+00,
1.047550e+00,-2.60e+00,
1.047600e+00,-2.60e+00,
1.047650e+00,-2.80e+00,
1.047700e+00,-2.80e+00,
1.047750e+00,-3.00e+00,
1.047800e+00,-3.20e+00,
1.047850e+00,-3.20e+00,
1.047900e+00,-3.40e+00,
1.047950e+00,-3.40e+00,
1.048000e+00,-3.40e+00,
1.048050e+00,-3.40e+00,
1.048100e+00,-3.40e+00,
1.048150e+00,-3.60e+00,
1.048200e+00,-3.60e+00,
1.048250e+00,-3.60e+00,
1.048300e+00,-3.60e+00,
1.048350e+00,-3.60e+00,
1.048400e+00,-3.60e+00,
1.048450e+00,-3.60e+00,
1.048500e+00,-3.80e+00,
1.048550e+00,-3.80e+00,
1.048600e+00,-3.60e+00,
1.048650e+00,-3.60e+00,
1.048700e+00,-3.60e+00,
1.048750e+00,-3.60e+00,
1.048800e+00,-3.60e+00,
1.048850e+00,-3.40e+00,
1.048900e+00,-3.60e+00,
1.048950e+00,-3.60e+00,
1.049000e+00,-3.40e+00,
1.049050e+00,-3.40e+00,
1.049100e+00,-3.40e+00,
1.049150e+00,-3.40e+00,
1.049200e+00,-3.20e+00,
1.049250e+00,-3.20e+00,
1.049300e+00,-3.00e+00,
1.049350e+00,-3.00e+00,
1.049400e+00,-2.80e+00,
1.049450e+00,-2.80e+00,
1.049500e+00,-2.60e+00,
1.049550e+00,-2.60e+00,
1.049600e+00,-2.40e+00,
1.049650e+00,-2.40e+00,
1.049700e+00,-2.40e+00,
1.049750e+00,-2.00e+00,
1.049800e+00,-2.00e+00,
1.049850e+00,-1.80e+00,
1.049900e+00,-1.60e+00,
1.049950e+00,-1.60e+00,
1.050000e+00,-1.40e+00,
1.050050e+00,-1.40e+00,
1.050100e+00,-1.20e+00,
1.050150e+00,-1.20e+00,
1.050200e+00,-1.00e+00,
1.050250e+00,-8.00e-01,
1.050300e+00,-8.00e-01,
1.050350e+00,-6.00e-01,
1.050400e+00,-4.00e-01,
1.050450e+00,-2.00e-01,
1.050500e+00,0.00e+00,
1.050550e+00,0.00e+00,
1.050600e+00,2.00e-01,
1.050650e+00,4.00e-01,
1.050700e+00,4.00e-01,
1.050750e+00,6.00e-01,
1.050800e+00,1.00e+00,
1.050850e+00,1.00e+00,
1.050900e+00,1.20e+00,
1.050950e+00,1.20e+00,
1.051000e+00,1.40e+00,
1.051050e+00,1.60e+00,
1.051100e+00,1.80e+00,
1.051150e+00,1.80e+00,
1.051200e+00,2.00e+00,
1.051250e+00,2.00e+00,
1.051300e+00,2.20e+00,
1.051350e+00,2.40e+00,
1.051400e+00,2.40e+00,
1.051450e+00,2.60e+00,
1.051500e+00,2.80e+00,
1.051550e+00,3.00e+00,
1.051600e+00,3.00e+00,
1.051650e+00,3.20e+00,
1.051700e+00,3.40e+00,
1.051750e+00,3.40e+00,
1.051800e+00,3.60e+00,
1.051850e+00,3.80e+00,
1.051900e+00,3.80e+00,
1.051950e+00,3.80e+00,
1.052000e+00,3.80e+00,
1.052050e+00,4.00e+00,
1.052100e+00,4.00e+00,
1.052150e+00,4.20e+00,
1.052200e+00,4.20e+00,
1.052250e+00,4.40e+00,
1.052300e+00,4.20e+00,
1.052350e+00,4.40e+00,
1.052400e+00,4.60e+00,
1.052450e+00,4.40e+00,
1.052500e+00,4.60e+00,
1.052550e+00,4.60e+00,
1.052600e+00,4.60e+00,
1.052650e+00,4.60e+00,
1.052700e+00,4.60e+00,
1.052750e+00,4.60e+00,
1.052800e+00,4.60e+00,
1.052850e+00,4.60e+00,
1.052900e+00,4.60e+00,
1.052950e+00,4.60e+00,
1.053000e+00,4.40e+00,
1.053050e+00,4.60e+00,
1.053100e+00,4.40e+00,
1.053150e+00,4.40e+00,
1.053200e+00,4.40e+00,
1.053250e+00,4.20e+00,
1.053300e+00,4.40e+00,
1.053350e+00,4.20e+00,
1.053400e+00,4.20e+00,
1.053450e+00,4.20e+00,
1.053500e+00,4.00e+00,
1.053550e+00,3.80e+00,
1.053600e+00,3.80e+00,
1.053650e+00,3.80e+00,
1.053700e+00,3.60e+00,
1.053750e+00,3.40e+00,
1.053800e+00,3.40e+00,
1.053850e+00,3.40e+00,
1.053900e+00,3.20e+00,
1.053950e+00,3.20e+00,
1.054000e+00,2.80e+00,
1.054050e+00,2.80e+00,
1.054100e+00,2.60e+00,
1.054150e+00,2.60e+00,
1.054200e+00,2.40e+00,
1.054250e+00,2.20e+00,
1.054300e+00,2.00e+00,
1.054350e+00,2.00e+00,
1.054400e+00,1.80e+00,
1.054450e+00,1.60e+00,
1.054500e+00,1.60e+00,
1.054550e+00,1.40e+00,
1.054600e+00,1.20e+00,
1.054650e+00,1.00e+00,
1.054700e+00,1.00e+00,
1.054750e+00,6.00e-01,
1.054800e+00,6.00e-01,
1.054850e+00,4.00e-01,
1.054900e+00,2.00e-01,
1.054950e+00,0.00e+00,
1.055000e+00,-2.00e-01,
1.055050e+00,-4.00e-01,
1.055100e+00,-4.00e-01,
1.055150e+00,-6.00e-01,
1.055200e+00,-1.00e+00,
1.055250e+00,-1.00e+00,
1.055300e+00,-1.20e+00,
1.055350e+00,-1.40e+00,
1.055400e+00,-1.40e+00,
1.055450e+00,-1.40e+00,
1.055500e+00,-1.60e+00,
1.055550e+00,-1.80e+00,
1.055600e+00,-2.00e+00,
1.055650e+00,-2.20e+00,
1.055700e+00,-2.20e+00,
1.055750e+00,-2.40e+00,
1.055800e+00,-2.60e+00,
1.055850e+00,-2.60e+00,
1.055900e+00,-2.80e+00,
1.055950e+00,-2.80e+00,
1.056000e+00,-3.00e+00,
1.056050e+00,-3.20e+00,
1.056100e+00,-3.20e+00,
1.056150e+00,-3.20e+00,
1.056200e+00,-3.20e+00,
1.056250e+00,-3.40e+00,
1.056300e+00,-3.40e+00,
1.056350e+00,-3.60e+00,
1.056400e+00,-3.60e+00,
1.056450e+00,-3.60e+00,
1.056500e+00,-3.60e+00,
1.056550e+00,-3.80e+00,
1.056600e+00,-3.80e+00,
1.056650e+00,-3.80e+00,
1.056700e+00,-3.80e+00,
1.056750e+00,-3.80e+00,
1.056800e+00,-3.80e+00,
1.056850e+00,-3.80e+00,
1.056900e+00,-3.80e+00,
1.056950e+00,-3.80e+00,
1.057000e+00,-3.80e+00,
1.057050e+00,-3.80e+00,
1.057100e+00,-3.80e+00,
1.057150e+00,-3.80e+00,
1.057200e+00,-3.60e+00,
1.057250e+00,-3.60e+00,
1.057300e+00,-3.60e+00,
1.057350e+00,-3.40e+00,
1.057400e+00,-3.40e+00,
1.057450e+00,-3.40e+00,
1.057500e+00,-3.20e+00,
1.057550e+00,-3.20e+00,
1.057600e+00,-3.20e+00,
1.057650e+00,-3.00e+00,
1.057700e+00,-2.80e+00,
1.057750e+00,-2.80e+00,
1.057800e+00,-2.80e+00,
1.057850e+00,-2.60e+00,
1.057900e+00,-2.40e+00,
1.057950e+00,-2.20e+00,
1.058000e+00,-2.20e+00,
1.058050e+00,-2.00e+00,
1.058100e+00,-2.00e+00,
1.058150e+00,-1.80e+00,
1.058200e+00,-1.60e+00,
1.058250e+00,-1.60e+00,
1.058300e+00,-1.40e+00,
1.058350e+00,-1.40e+00,
1.058400e+00,-1.20e+00,
1.058450e+00,-1.00e+00,
1.058500e+00,-8.00e-01,
1.058550e+00,-6.00e-01,
1.058600e+00,-4.00e-01,
1.058650e+00,-2.00e-01,
1.058700e+00,-2.00e-01,
1.058750e+00,0.00e+00,
1.058800e+00,2.00e-01,
1.058850e+00,4.00e-01,
1.058900e+00,4.00e-01,
1.058950e+00,6.00e-01,
1.059000e+00,8.00e-01,
1.059050e+00,1.00e+00,
1.059100e+00,1.00e+00,
1.059150e+00,1.20e+00,
1.059200e+00,1.40e+00,
1.059250e+00,1.40e+00,
1.059300e+00,1.80e+00,
1.059350e+00,1.60e+00,
1.059400e+00,1.80e+00,
1.059450e+00,2.00e+00,
1.059500e+00,2.20e+00,
1.059550e+00,2.40e+00,
1.059600e+00,2.40e+00,
1.059650e+00,2.60e+00,
1.059700e+00,2.60e+00,
1.059750e+00,2.80e+00,
1.059800e+00,3.00e+00,
1.059850e+00,3.00e+00,
1.059900e+00,3.00e+00,
1.059950e+00,3.20e+00,
1.060000e+00,3.40e+00,
1.060050e+00,3.60e+00,
1.060100e+00,3.60e+00,
1.060150e+00,3.60e+00,
1.060200e+00,3.80e+00,
1.060250e+00,3.80e+00,
1.060300e+00,3.80e+00,
1.060350e+00,4.00e+00,
1.060400e+00,4.00e+00,
1.060450e+00,4.20e+00,
1.060500e+00,4.20e+00,
1.060550e+00,4.20e+00,
1.060600e+00,4.40e+00,
1.060650e+00,4.20e+00,
1.060700e+00,4.20e+00,
1.060750e+00,4.40e+00,
1.060800e+00,4.40e+00,
1.060850e+00,4.40e+00,
1.060900e+00,4.40e+00,
1.060950e+00,4.40e+00,
1.061000e+00,4.40e+00,
1.061050e+00,4.40e+00,
1.061100e+00,4.40e+00,
1.061150e+00,4.40e+00,
1.061200e+00,4.40e+00,
1.061250e+00,4.40e+00,
1.061300e+00,4.40e+00,
1.061350e+00,4.20e+00,
1.061400e+00,4.20e+00,
1.061450e+00,4.40e+00,
1.061500e+00,4.20e+00,
1.061550e+00,4.00e+00,
1.061600e+00,4.00e+00,
1.061650e+00,4.00e+00,
1.061700e+00,4.00e+00,
1.061750e+00,3.80e+00,
1.061800e+00,3.80e+00,
1.061850e+00,3.80e+00,
1.061900e+00,3.60e+00,
1.061950e+00,3.60e+00,
1.062000e+00,3.40e+00,
1.062050e+00,3.40e+00,
1.062100e+00,3.40e+00,
1.062150e+00,3.20e+00,
1.062200e+00,3.20e+00,
1.062250e+00,3.00e+00,
1.062300e+00,2.80e+00,
1.062350e+00,2.80e+00,
1.062400e+00,2.60e+00,
1.062450e+00,2.60e+00,
1.062500e+00,2.40e+00,
1.062550e+00,2.40e+00,
1.062600e+00,2.20e+00,
1.062650e+00,2.00e+00,
1.062700e+00,1.80e+00,
1.062750e+00,1.80e+00,
1.062800e+00,1.60e+00,
1.062850e+00,1.40e+00,
1.062900e+00,1.40e+00,
1.062950e+00,1.20e+00,
1.063000e+00,1.00e+00,
1.063050e+00,1.00e+00,
1.063100e+00,8.00e-01,
1.063150e+00,6.00e-01,
1.063200e+00,6.00e-01,
1.063250e+00,4.00e-01,
1.063300e+00,0.00e+00,
1.063350e+00,0.00e+00,
1.063400e+00,-2.00e-01,
1.063450e+00,-2.00e-01,
1.063500e+00,-4.00e-01,
1.063550e+00,-6.00e-01,
1.063600e+00,-6.00e-01,
1.063650e+00,-1.00e+00,
1.063700e+00,-1.00e+00,
1.063750e+00,-1.20e+00,
1.063800e+00,-1.40e+00,
1.063850e+00,-1.40e+00,
1.063900e+00,-1.40e+00,
1.063950e+00,-1.60e+00,
1.064000e+00,-1.60e+00,
1.064050e+00,-1.80e+00,
1.064100e+00,-2.00e+00,
1.064150e+00,-2.00e+00,
1.064200e+00,-2.20e+00,
1.064250e+00,-2.20e+00,
1.064300e+00,-2.40e+00,
1.064350e+00,-2.40e+00,
1.064400e+00,-2.60e+00,
1.064450e+00,-2.60e+00,
1.064500e+00,-2.60e+00,
1.064550e+00,-2.80e+00,
1.064600e+00,-2.80e+00,
1.064650e+00,-2.80e+00,
1.064700e+00,-3.00e+00,
1.064750e+00,-3.00e+00,
1.064800e+00,-3.20e+00,
1.064850e+00,-3.20e+00,
1.064900e+00,-3.20e+00,
1.064950e+00,-3.20e+00,
1.065000e+00,-3.40e+00,
1.065050e+00,-3.40e+00,
1.065100e+00,-3.40e+00,
1.065150e+00,-3.40e+00,
1.065200e+00,-3.60e+00,
1.065250e+00,-3.40e+00,
1.065300e+00,-3.60e+00,
1.065350e+00,-3.60e+00,
1.065400e+00,-3.60e+00,
1.065450e+00,-3.60e+00,
1.065500e+00,-3.40e+00,
1.065550e+00,-3.40e+00,
1.065600e+00,-3.40e+00,
1.065650e+00,-3.40e+00,
1.065700e+00,-3.40e+00,
1.065750e+00,-3.40e+00,
1.065800e+00,-3.20e+00,
1.065850e+00,-3.20e+00,
1.065900e+00,-3.20e+00,
1.065950e+00,-3.20e+00,
1.066000e+00,-3.00e+00,
1.066050e+00,-3.00e+00,
1.066100e+00,-3.00e+00,
1.066150e+00,-2.80e+00,
1.066200e+00,-2.80e+00,
1.066250e+00,-2.80e+00,
1.066300e+00,-2.60e+00,
1.066350e+00,-2.60e+00,
1.066400e+00,-2.40e+00,
1.066450e+00,-2.60e+00,
1.066500e+00,-2.40e+00,
1.066550e+00,-2.20e+00,
1.066600e+00,-2.20e+00,
1.066650e+00,-2.00e+00,
1.066700e+00,-1.80e+00,
1.066750e+00,-1.80e+00,
1.066800e+00,-1.60e+00,
1.066850e+00,-1.60e+00,
1.066900e+00,-1.40e+00,
1.066950e+00,-1.40e+00,
1.067000e+00,-1.20e+00,
1.067050e+00,-1.00e+00,
1.067100e+00,-1.00e+00,
1.067150e+00,-8.00e-01,
1.067200e+00,-8.00e-01,
1.067250e+00,-6.00e-01,
1.067300e+00,-4.00e-01,
1.067350e+00,-2.00e-01,
1.067400e+00,-2.00e-01,
1.067450e+00,0.00e+00,
1.067500e+00,0.00e+00,
1.067550e+00,2.00e-01,
1.067600e+00,4.00e-01,
1.067650e+00,6.00e-01,
1.067700e+00,8.00e-01,
1.067750e+00,8.00e-01,
1.067800e+00,1.00e+00,
1.067850e+00,1.20e+00,
1.067900e+00,1.20e+00,
1.067950e+00,1.40e+00,
1.068000e+00,1.40e+00,
1.068050e+00,1.60e+00,
1.068100e+00,1.80e+00,
1.068150e+00,1.80e+00,
1.068200e+00,2.00e+00,
1.068250e+00,2.20e+00,
1.068300e+00,2.20e+00,
1.068350e+00,2.40e+00,
1.068400e+00,2.40e+00,
1.068450e+00,2.60e+00,
1.068500e+00,2.60e+00,
1.068550e+00,2.60e+00,
1.068600e+00,2.80e+00,
1.068650e+00,3.00e+00,
1.068700e+00,3.20e+00,
1.068750e+00,3.20e+00,
1.068800e+00,3.20e+00,
1.068850e+00,3.40e+00,
1.068900e+00,3.60e+00,
1.068950e+00,3.60e+00,
1.069000e+00,3.60e+00,
1.069050e+00,3.80e+00,
1.069100e+00,3.80e+00,
1.069150e+00,3.80e+00,
1.069200e+00,4.00e+00,
1.069250e+00,4.00e+00,
1.069300e+00,4.00e+00,
1.069350e+00,4.20e+00,
1.069400e+00,4.20e+00,
1.069450e+00,4.20e+00,
1.069500e+00,4.20e+00,
1.069550e+00,4.20e+00,
1.069600e+00,4.20e+00,
1.069650e+00,4.40e+00,
1.069700e+00,4.40e+00,
1.069750e+00,4.40e+00,
1.069800e+00,4.40e+00,
1.069850e+00,4.40e+00,
1.069900e+00,4.40e+00,
1.069950e+00,4.40e+00,
1.070000e+00,4.40e+00,
1.070050e+00,4.40e+00,
1.070100e+00,4.40e+00,
1.070150e+00,4.20e+00,
1.070200e+00,4.20e+00,
1.070250e+00,4.20e+00,
1.070300e+00,4.20e+00,
1.070350e+00,4.20e+00,
1.070400e+00,4.00e+00,
1.070450e+00,4.20e+00,
1.070500e+00,3.80e+00,
1.070550e+00,3.80e+00,
1.070600e+00,3.80e+00,
1.070650e+00,3.80e+00,
1.070700e+00,3.80e+00,
1.070750e+00,3.60e+00,
1.070800e+00,3.60e+00,
1.070850e+00,3.60e+00,
1.070900e+00,3.20e+00,
1.070950e+00,3.20e+00,
1.071000e+00,3.20e+00,
1.071050e+00,3.00e+00,
1.071100e+00,2.80e+00,
1.071150e+00,2.80e+00,
1.071200e+00,2.80e+00,
1.071250e+00,2.60e+00,
1.071300e+00,2.60e+00,
1.071350e+00,2.40e+00,
1.071400e+00,2.20e+00,
1.071450e+00,2.20e+00,
1.071500e+00,2.00e+00,
1.071550e+00,1.80e+00,
1.071600e+00,1.80e+00,
1.071650e+00,1.60e+00,
1.071700e+00,1.40e+00,
1.071750e+00,1.20e+00,
1.071800e+00,1.20e+00,
1.071850e+00,1.00e+00,
1.071900e+00,1.00e+00,
1.071950e+00,8.00e-01,
1.072000e+00,6.00e-01,
1.072050e+00,6.00e-01,
1.072100e+00,2.00e-01,
1.072150e+00,0.00e+00,
1.072200e+00,0.00e+00,
1.072250e+00,0.00e+00,
1.072300e+00,-2.00e-01,
1.072350e+00,-4.00e-01,
1.072400e+00,-6.00e-01,
1.072450e+00,-6.00e-01,
1.072500e+00,-8.00e-01,
1.072550e+00,-1.00e+00,
1.072600e+00,-1.20e+00,
1.072650e+00,-1.20e+00,
1.072700e+00,-1.40e+00,
1.072750e+00,-1.40e+00,
1.072800e+00,-1.60e+00,
1.072850e+00,-1.80e+00,
1.072900e+00,-1.80e+00,
1.072950e+00,-2.00e+00,
1.073000e+00,-2.00e+00,
1.073050e+00,-2.00e+00,
1.073100e+00,-2.20e+00,
1.073150e+00,-2.40e+00,
1.073200e+00,-2.40e+00,
1.073250e+00,-2.60e+00,
1.073300e+00,-2.80e+00,
1.073350e+00,-2.60e+00,
1.073400e+00,-2.80e+00,
1.073450e+00,-2.80e+00,
1.073500e+00,-2.80e+00,
1.073550e+00,-3.00e+00,
1.073600e+00,-3.00e+00,
1.073650e+00,-3.20e+00,
1.073700e+00,-3.20e+00,
1.073750e+00,-3.20e+00,
1.073800e+00,-3.20e+00,
1.073850e+00,-3.20e+00,
1.073900e+00,-3.40e+00,
1.073950e+00,-3.40e+00,
1.074000e+00,-3.40e+00,
1.074050e+00,-3.40e+00,
1.074100e+00,-3.40e+00,
1.074150e+00,-3.40e+00,
1.074200e+00,-3.40e+00,
1.074250e+00,-3.40e+00,
1.074300e+00,-3.40e+00,
1.074350e+00,-3.60e+00,
1.074400e+00,-3.40e+00,
1.074450e+00,-3.40e+00,
1.074500e+00,-3.40e+00,
1.074550e+00,-3.20e+00,
1.074600e+00,-3.40e+00,
1.074650e+00,-3.20e+00,
1.074700e+00,-3.20e+00,
1.074750e+00,-3.20e+00,
1.074800e+00,-3.20e+00,
1.074850e+00,-3.20e+00,
1.074900e+00,-3.00e+00,
1.074950e+00,-3.00e+00,
1.075000e+00,-2.80e+00,
1.075050e+00,-2.80e+00,
1.075100e+00,-2.80e+00,
1.075150e+00,-2.60e+00,
1.075200e+00,-2.60e+00,
1.075250e+00,-2.40e+00,
1.075300e+00,-2.40e+00,
1.075350e+00,-2.20e+00,
1.075400e+00,-2.20e+00,
1.075450e+00,-2.20e+00,
1.075500e+00,-2.00e+00,
1.075550e+00,-2.00e+00,
1.075600e+00,-1.80e+00,
1.075650e+00,-1.60e+00,
1.075700e+00,-1.60e+00,
1.075750e+00,-1.40e+00,
1.075800e+00,-1.40e+00,
1.075850e+00,-1.20e+00,
1.075900e+00,-1.20e+00,
1.075950e+00,-1.00e+00,
1.076000e+00,-1.00e+00,
1.076050e+00,-8.00e-01,
1.076100e+00,-6.00e-01,
1.076150e+00,-4.00e-01,
1.076200e+00,-4.00e-01,
1.076250e+00,-2.00e-01,
1.076300e+00,-2.00e-01,
1.076350e+00,0.00e+00,
1.076400e+00,0.00e+00,
1.076450e+00,2.00e-01,
1.076500e+00,4.00e-01,
1.076550e+00,4.00e-01,
1.076600e+00,6.00e-01,
1.076650e+00,8.00e-01,
1.076700e+00,1.00e+00,
1.076750e+00,1.00e+00,
1.076800e+00,1.00e+00,
1.076850e+00,1.20e+00,
1.076900e+00,1.40e+00,
1.076950e+00,1.40e+00,
1.077000e+00,1.60e+00,
1.077050e+00,1.80e+00,
1.077100e+00,1.80e+00,
1.077150e+00,2.00e+00,
1.077200e+00,2.00e+00,
1.077250e+00,2.00e+00,
1.077300e+00,2.20e+00,
1.077350e+00,2.20e+00,
1.077400e+00,2.40e+00,
1.077450e+00,2.60e+00,
1.077500e+00,2.60e+00,
1.077550e+00,2.80e+00,
1.077600e+00,2.80e+00,
1.077650e+00,3.00e+00,
1.077700e+00,3.00e+00,
1.077750e+00,3.00e+00,
1.077800e+00,3.20e+00,
1.077850e+00,3.20e+00,
1.077900e+00,3.20e+00,
1.077950e+00,3.40e+00,
1.078000e+00,3.40e+00,
1.078050e+00,3.60e+00,
1.078100e+00,3.60e+00,
1.078150e+00,3.60e+00,
1.078200e+00,3.60e+00,
1.078250e+00,3.80e+00,
1.078300e+00,3.80e+00,
1.078350e+00,3.80e+00,
1.078400e+00,4.00e+00,
1.078450e+00,4.00e+00,
1.078500e+00,3.80e+00,
1.078550e+00,4.00e+00,
1.078600e+00,4.00e+00,
1.078650e+00,4.00e+00,
1.078700e+00,4.00e+00,
1.078750e+00,4.00e+00,
1.078800e+00,4.00e+00,
1.078850e+00,4.00e+00,
1.078900e+00,4.20e+00,
1.078950e+00,4.00e+00,
1.079000e+00,4.00e+00,
1.079050e+00,4.00e+00,
1.079100e+00,4.00e+00,
1.079150e+00,4.00e+00,
1.079200e+00,3.80e+00,
1.079250e+00,4.00e+00,
1.079300e+00,3.80e+00,
1.079350e+00,4.00e+00,
1.079400e+00,3.80e+00,
1.079450e+00,3.80e+00,
1.079500e+00,3.80e+00,
1.079550e+00,3.80e+00,
1.079600e+00,3.60e+00,
1.079650e+00,3.60e+00,
1.079700e+00,3.60e+00,
1.079750e+00,3.40e+00,
1.079800e+00,3.40e+00,
1.079850e+00,3.40e+00,
1.079900e+00,3.20e+00,
1.079950e+00,3.20e+00,
1.080000e+00,3.20e+00,
1.080050e+00,3.20e+00,
1.080100e+00,3.00e+00,
1.080150e+00,3.00e+00,
1.080200e+00,2.80e+00,
1.080250e+00,2.80e+00,
1.080300e+00,2.80e+00,
1.080350e+00,2.60e+00,
1.080400e+00,2.40e+00,
1.080450e+00,2.40e+00,
1.080500e+00,2.20e+00,
1.080550e+00,2.20e+00,
1.080600e+00,2.00e+00,
1.080650e+00,2.00e+00,
1.080700e+00,1.80e+00,
1.080750e+00,1.60e+00,
1.080800e+00,1.60e+00,
1.080850e+00,1.60e+00,
1.080900e+00,1.40e+00,
1.080950e+00,1.40e+00,
1.081000e+00,1.20e+00,
1.081050e+00,1.00e+00,
1.081100e+00,1.00e+00,
1.081150e+00,8.00e-01,
1.081200e+00,6.00e-01,
1.081250e+00,6.00e-01,
1.081300e+00,4.00e-01,
1.081350e+00,4.00e-01,
1.081400e+00,2.00e-01,
1.081450e+00,0.00e+00,
1.081500e+00,0.00e+00,
1.081550e+00,0.00e+00,
1.081600e+00,-2.00e-01,
1.081650e+00,-4.00e-01,
1.081700e+00,-4.00e-01,
1.081750e+00,-6.00e-01,
1.081800e+00,-8.00e-01,
1.081850e+00,-8.00e-01,
1.081900e+00,-8.00e-01,
1.081950e+00,-1.00e+00,
1.082000e+00,-1.20e+00,
1.082050e+00,-1.20e+00,
1.082100e+00,-1.40e+00,
1.082150e+00,-1.40e+00,
1.082200e+00,-1.40e+00,
1.082250e+00,-1.80e+00,
1.082300e+00,-1.80e+00,
1.082350e+00,-1.80e+00,
1.082400e+00,-1.80e+00,
1.082450e+00,-2.00e+00,
1.082500e+00,-2.20e+00,
1.082550e+00,-2.20e+00,
1.082600e+00,-2.20e+00,
1.082650e+00,-2.40e+00,
1.082700e+00,-2.40e+00,
1.082750e+00,-2.60e+00,
1.082800e+00,-2.60e+00,
1.082850e+00,-2.80e+00,
1.082900e+00,-2.60e+00,
1.082950e+00,-2.80e+00,
1.083000e+00,-2.80e+00,
1.083050e+00,-2.80e+00,
1.083100e+00,-2.80e+00,
1.083150e+00,-3.00e+00,
1.083200e+00,-3.00e+00,
1.083250e+00,-3.00e+00,
1.083300e+00,-3.00e+00,
1.083350e+00,-3.00e+00,
1.083400e+00,-3.00e+00,
1.083450e+00,-3.20e+00,
1.083500e+00,-3.00e+00,
1.083550e+00,-3.20e+00,
1.083600e+00,-3.00e+00,
1.083650e+00,-3.00e+00,
1.083700e+00,-3.20e+00,
1.083750e+00,-3.20e+00,
1.083800e+00,-3.20e+00,
1.083850e+00,-3.20e+00,
1.083900e+00,-3.20e+00,
1.083950e+00,-3.20e+00,
1.084000e+00,-3.00e+00,
1.084050e+00,-3.00e+00,
1.084100e+00,-3.00e+00,
1.084150e+00,-3.00e+00,
1.084200e+00,-3.00e+00,
1.084250e+00,-3.00e+00,
1.084300e+00,-2.80e+00,
1.084350e+00,-2.80e+00,
1.084400e+00,-2.80e+00,
1.084450e+00,-2.60e+00,
1.084500e+00,-2.80e+00,
1.084550e+00,-2.60e+00,
1.084600e+00,-2.60e+00,
1.084650e+00,-2.40e+00,
1.084700e+00,-2.40e+00,
1.084750e+00,-2.40e+00,
1.084800e+00,-2.20e+00,
1.084850e+00,-2.20e+00,
1.084900e+00,-2.00e+00,
1.084950e+00,-2.00e+00,
1.085000e+00,-2.00e+00,
1.085050e+00,-1.80e+00,
1.085100e+00,-1.80e+00,
1.085150e+00,-1.60e+00,
1.085200e+00,-1.60e+00,
1.085250e+00,-1.40e+00,
1.085300e+00,-1.40e+00,
1.085350e+00,-1.20e+00,
1.085400e+00,-1.20e+00,
1.085450e+00,-1.00e+00,
1.085500e+00,-1.00e+00,
1.085550e+00,-8.00e-01,
1.085600e+00,-8.00e-01,
1.085650e+00,-8.00e-01,
1.085700e+00,-6.00e-01,
1.085750e+00,-4.00e-01,
1.085800e+00,-4.00e-01,
1.085850e+00,-4.00e-01,
1.085900e+00,-2.00e-01,
1.085950e+00,0.00e+00,
1.086000e+00,0.00e+00,
1.086050e+00,2.00e-01,
1.086100e+00,4.00e-01,
1.086150e+00,4.00e-01,
1.086200e+00,6.00e-01,
1.086250e+00,6.00e-01,
1.086300e+00,6.00e-01,
1.086350e+00,1.00e+00,
1.086400e+00,8.00e-01,
1.086450e+00,1.20e+00,
1.086500e+00,1.20e+00,
1.086550e+00,1.40e+00,
1.086600e+00,1.40e+00,
1.086650e+00,1.60e+00,
1.086700e+00,1.60e+00,
1.086750e+00,1.80e+00,
1.086800e+00,1.80e+00,
1.086850e+00,2.00e+00,
1.086900e+00,2.00e+00,
